learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
6,19,6,0.22,0.863,0.181,0.816925
6,19,7,0.22,0.863,0.181,0.429993
6,19,8,0.22,0.863,0.181,0.158264
6,19,8,0.22,0.863,0.181,0.595367
6,19,8,0.22,0.863,0.181,0.361389
6,19,9,0.22,0.863,0.181,0.998871
6,19,10,0.22,0.863,0.181,0.920105
6,19,11,0.22,0.863,0.181,0.627472
6,19,12,0.22,0.863,0.181,0.778046
6,19,13,0.22,0.863,0.181,0.475433
6,19,14,0.22,0.863,0.181,0.769104
6,19,15,0.22,0.863,0.181,0.958588
6,19,16,0.22,0.863,0.181,0.616913
6,19,17,0.22,0.863,0.181,0.620483
6,19,18,0.22,0.863,0.181,0.938354
7,8,0,0.209,0.866,0.153,0.101379
7,8,0,0.209,0.866,0.153,0.983643
7,8,1,0.209,0.866,0.153,0.543182
7,8,2,0.209,0.866,0.153,0.980377
7,8,3,0.209,0.866,0.153,0.966614
7,8,4,0.209,0.866,0.153,0.608704
7,8,5,0.209,0.866,0.153,0.181427
7,8,5,0.209,0.866,0.153,0.509583
7,8,5,0.209,0.866,0.153,0.367889
7,8,6,0.209,0.866,0.153,0.147675
7,8,6,0.209,0.866,0.153,0.853271
7,8,6,0.209,0.866,0.153,0.528351
7,8,7,0.209,0.866,0.153,0.593994
8,10,0,0.223,0.887,0.165,0.707489
8,10,1,0.223,0.887,0.165,0.667694
8,10,2,0.223,0.887,0.165,0.32016
8,10,3,0.223,0.887,0.165,0.237549
8,10,4,0.223,0.887,0.165,0.766846
8,10,5,0.223,0.887,0.165,0.889801
8,10,6,0.223,0.887,0.165,0.472198
8,10,7,0.223,0.887,0.165,0.877167
8,10,8,0.223,0.887,0.165,0.891083
8,10,9,0.223,0.887,0.165,0.980438
9,13,0,0.199,0.871,0.156,0.024506
9,13,0,0.199,0.871,0.156,0.671967
9,13,0,0.199,0.871,0.156,0.099274
9,13,0,0.199,0.871,0.156,0.97345
9,13,1,0.199,0.871,0.156,0.679108
9,13,2,0.199,0.871,0.156,0.241394
9,13,3,0.199,0.871,0.156,0.276001
9,13,4,0.199,0.871,0.156,0.801971
9,13,5,0.199,0.871,0.156,0.596283
9,13,6,0.199,0.871,0.156,0.872711
9,13,7,0.199,0.871,0.156,0.770569
9,13,8,0.199,0.871,0.156,0.384949
9,13,9,0.199,0.871,0.156,0.805725
9,13,10,0.199,0.871,0.156,0.221924
9,13,11,0.199,0.871,0.156,0.73349
9,13,12,0.199,0.871,0.156,0.403564
10,7,0,0.2,0.876,0.158,0.36322
10,7,1,0.2,0.876,0.158,0.817413
10,7,2,0.2,0.876,0.158,0.109924
10,7,2,0.2,0.876,0.158,0.272736
10,7,2,0.2,0.876,0.158,0.792145
10,7,3,0.2,0.876,0.158,0.129425
10,7,3,0.2,0.876,0.158,0.995667
10,7,4,0.2,0.876,0.158,0.703644
10,7,5,0.2,0.876,0.158,0.967163
10,7,6,0.2,0.876,0.158,0.530975
11,2,0,0.194,0.867,0.189,0.3302
11,2,1,0.194,0.867,0.189,0.337006
12,19,0,0.221,0.877,0.142,0.785492
12,19,1,0.221,0.877,0.142,0.532349
12,19,2,0.221,0.877,0.142,0.94632
12,19,3,0.221,0.877,0.142,0.655457
12,19,4,0.221,0.877,0.142,0.801849
12,19,5,0.221,0.877,0.142,0.757568
12,19,6,0.221,0.877,0.142,0.295898
12,19,7,0.221,0.877,0.142,0.925049
12,19,8,0.221,0.877,0.142,0.744812
12,19,9,0.221,0.877,0.142,0.861053
12,19,10,0.221,0.877,0.142,0.064819
12,19,10,0.221,0.877,0.142,0.999115
12,19,11,0.221,0.877,0.142,0.539459
12,19,12,0.221,0.877,0.142,0.637939
12,19,13,0.221,0.877,0.142,0.143219
12,19,13,0.221,0.877,0.142,0.222412
12,19,13,0.221,0.877,0.142,0.206635
12,19,14,0.221,0.877,0.142,0.77475
12,19,15,0.221,0.877,0.142,0.244019
12,19,16,0.221,0.877,0.142,0.621826
12,19,17,0.221,0.877,0.142,0.814606
12,19,18,0.221,0.877,0.142,0.945404
13,8,0,0.232,0.87,0.181,0.63205
13,8,1,0.232,0.87,0.181,0.425842
13,8,2,0.232,0.87,0.181,0.048981
13,8,2,0.232,0.87,0.181,0.935883
13,8,3,0.232,0.87,0.181,0.134216
13,8,3,0.232,0.87,0.181,0.180298
13,8,3,0.232,0.87,0.181,0.64209
13,8,4,0.232,0.87,0.181,0.440735
13,8,5,0.232,0.87,0.181,0.028931
13,8,5,0.232,0.87,0.181,0.188019
13,8,5,0.232,0.87,0.181,0.751587
13,8,6,0.232,0.87,0.181,0.282166
13,8,7,0.232,0.87,0.181,0.164581
13,8,7,0.232,0.87,0.181,0.182343
13,8,7,0.232,0.87,0.181,0.128235
13,8,7,0.232,0.87,0.181,0.984741
14,7,0,0.219,0.871,0.161,0.417999
14,7,1,0.219,0.871,0.161,0.660614
14,7,2,0.219,0.871,0.161,0.23056
14,7,3,0.219,0.871,0.161,0.667084
14,7,4,0.219,0.871,0.161,0.934143
14,7,5,0.219,0.871,0.161,0.916962
14,7,6,0.219,0.871,0.161,0.287659
15,15,0,0.218,0.879,0.17,0.15686
15,15,0,0.218,0.879,0.17,0.247711
15,15,0,0.218,0.879,0.17,0.845001
15,15,1,0.218,0.879,0.17,0.944031
15,15,2,0.218,0.879,0.17,0.855377
15,15,3,0.218,0.879,0.17,0.620972
15,15,4,0.218,0.879,0.17,0.241425
15,15,5,0.218,0.879,0.17,0.705261
15,15,6,0.218,0.879,0.17,0.95224
15,15,7,0.218,0.879,0.17,0.004791
15,15,7,0.218,0.879,0.17,0.016449
15,15,7,0.218,0.879,0.17,0.176117
15,15,8,0.218,0.879,0.17,0.667908
15,15,9,0.218,0.879,0.17,0.9328
15,15,10,0.218,0.879,0.17,0.485168
15,15,11,0.218,0.879,0.17,0.478577
15,15,12,0.218,0.879,0.17,0.389343
15,15,13,0.218,0.879,0.17,0.080139
15,15,13,0.218,0.879,0.17,0.039459
15,15,13,0.218,0.879,0.17,0.648651
15,15,14,0.218,0.879,0.17,0.433655
16,8,0,0.201,0.854,0.167,0.832184
16,8,1,0.201,0.854,0.167,0.807007
16,8,2,0.201,0.854,0.167,0.821716
16,8,3,0.201,0.854,0.167,0.924896
16,8,4,0.201,0.854,0.167,0.700867
16,8,5,0.201,0.854,0.167,0.116486
16,8,5,0.201,0.854,0.167,0.260101
16,8,5,0.201,0.854,0.167,0.903595
16,8,6,0.201,0.854,0.167,0.917786
16,8,7,0.201,0.854,0.167,0.653625
17,16,0,0.22,0.885,0.159,0.421478
17,16,1,0.22,0.885,0.159,0.431641
17,16,2,0.22,0.885,0.159,0.858582
17,16,3,0.22,0.885,0.159,0.800201
17,16,4,0.22,0.885,0.159,0.959839
17,16,5,0.22,0.885,0.159,0.338654
17,16,6,0.22,0.885,0.159,0.547089
17,16,7,0.22,0.885,0.159,0.1763
17,16,7,0.22,0.885,0.159,0.7836
17,16,7,0.22,0.885,0.159,0.588928
17,16,8,0.22,0.885,0.159,0.733856
17,16,9,0.22,0.885,0.159,0.499268
17,16,10,0.22,0.885,0.159,0.94696
17,16,11,0.22,0.885,0.159,0.460419
17,16,12,0.22,0.885,0.159,0.757965
17,16,13,0.22,0.885,0.159,0.015167
17,16,13,0.22,0.885,0.159,0.97467
17,16,14,0.22,0.885,0.159,0.573364
17,16,15,0.22,0.885,0.159,0.565887
18,10,0,0.213,0.871,0.173,0.656494
18,10,1,0.213,0.871,0.173,0.34433
18,10,2,0.213,0.871,0.173,0.68103
18,10,3,0.213,0.871,0.173,0.180267
18,10,3,0.213,0.871,0.173,0.463806
18,10,3,0.213,0.871,0.173,0.967163
18,10,4,0.213,0.871,0.173,0.650665
18,10,5,0.213,0.871,0.173,0.038452
18,10,5,0.213,0.871,0.173,0.740753
18,10,5,0.213,0.871,0.173,0.582062
18,10,6,0.213,0.871,0.173,0.082733
18,10,6,0.213,0.871,0.173,0.767609
18,10,6,0.213,0.871,0.173,0.818329
18,10,7,0.213,0.871,0.173,0.395844
18,10,8,0.213,0.871,0.173,0.861969
18,10,9,0.213,0.871,0.173,0.533051
19,5,0,0.203,0.874,0.147,0.006897
19,5,0,0.203,0.874,0.147,0.116058
19,5,0,0.203,0.874,0.147,0.008331
19,5,0,0.203,0.874,0.147,0.294586
19,5,1,0.203,0.874,0.147,0.149811
19,5,1,0.203,0.874,0.147,0.151367
19,5,1,0.203,0.874,0.147,0.978912
19,5,2,0.203,0.874,0.147,0.551514
19,5,3,0.203,0.874,0.147,0.220917
19,5,4,0.203,0.874,0.147,0.201996
19,5,4,0.203,0.874,0.147,0.952057
20,16,0,0.203,0.875,0.159,0.175537
20,16,0,0.203,0.875,0.159,0.300537
20,16,0,0.203,0.875,0.159,0.917694
20,16,1,0.203,0.875,0.159,0.095245
20,16,1,0.203,0.875,0.159,0.803406
20,16,1,0.203,0.875,0.159,0.983368
20,16,2,0.203,0.875,0.159,0.131836
20,16,2,0.203,0.875,0.159,0.259064
20,16,2,0.203,0.875,0.159,0.442719
20,16,3,0.203,0.875,0.159,0.07132
20,16,3,0.203,0.875,0.159,0.783447
20,16,3,0.203,0.875,0.159,0.499268
20,16,4,0.203,0.875,0.159,0.258789
20,16,5,0.203,0.875,0.159,0.347412
20,16,6,0.203,0.875,0.159,0.7211
20,16,7,0.203,0.875,0.159,0.882843
20,16,8,0.203,0.875,0.159,0.487427
20,16,9,0.203,0.875,0.159,0.486969
20,16,10,0.203,0.875,0.159,0.952423
20,16,11,0.203,0.875,0.159,0.475159
20,16,12,0.203,0.875,0.159,0.305084
20,16,13,0.203,0.875,0.159,0.967255
20,16,14,0.203,0.875,0.159,0.733154
20,16,15,0.203,0.875,0.159,0.842194
21,6,0,0.224,0.868,0.161,0.968018
21,6,1,0.224,0.868,0.161,0.146912
21,6,1,0.224,0.868,0.161,0.967987
21,6,2,0.224,0.868,0.161,0.618225
21,6,3,0.224,0.868,0.161,0.212891
21,6,3,0.224,0.868,0.161,0.635315
21,6,3,0.224,0.868,0.161,0.633514
21,6,4,0.224,0.868,0.161,0.711578
21,6,5,0.224,0.868,0.161,0.861816
22,11,0,0.213,0.886,0.179,0.980225
22,11,1,0.213,0.886,0.179,0.450745
22,11,2,0.213,0.886,0.179,0.213959
22,11,3,0.213,0.886,0.179,0.660583
22,11,4,0.213,0.886,0.179,0.035889
22,11,4,0.213,0.886,0.179,0.905457
22,11,5,0.213,0.886,0.179,0.348755
22,11,6,0.213,0.886,0.179,0.92746
22,11,7,0.213,0.886,0.179,0.71936
22,11,8,0.213,0.886,0.179,0.485779
22,11,9,0.213,0.886,0.179,0.630005
22,11,10,0.213,0.886,0.179,0.256439
23,1,0,0.201,0.886,0.163,0.233429
24,12,0,0.204,0.882,0.181,0.132385
24,12,0,0.204,0.882,0.181,0.320953
24,12,0,0.204,0.882,0.181,0.11322
24,12,0,0.204,0.882,0.181,0.905487
24,12,1,0.204,0.882,0.181,0.013367
24,12,1,0.204,0.882,0.181,0.479401
24,12,1,0.204,0.882,0.181,0.065674
24,12,2,0.204,0.882,0.181,0.510132
24,12,3,0.204,0.882,0.181,0.80777
24,12,4,0.204,0.882,0.181,0.221313
24,12,5,0.204,0.882,0.181,0.724945
24,12,6,0.204,0.882,0.181,0.891693
24,12,7,0.204,0.882,0.181,0.780365
24,12,8,0.204,0.882,0.181,0.737885
24,12,9,0.204,0.882,0.181,0.322571
24,12,10,0.204,0.882,0.181,0.251862
24,12,11,0.204,0.882,0.181,0.985596
25,15,0,0.222,0.878,0.162,0.092834
25,15,0,0.222,0.878,0.162,0.286987
25,15,0,0.222,0.878,0.162,0.198029
25,15,1,0.222,0.878,0.162,0.560394
25,15,2,0.222,0.878,0.162,0.156891
25,15,2,0.222,0.878,0.162,0.355408
25,15,2,0.222,0.878,0.162,0.427307
25,15,3,0.222,0.878,0.162,0.51712
25,15,4,0.222,0.878,0.162,0.667328
25,15,5,0.222,0.878,0.162,0.631683
25,15,6,0.222,0.878,0.162,0.449127
25,15,7,0.222,0.878,0.162,0.765961
25,15,8,0.222,0.878,0.162,0.246521
25,15,9,0.222,0.878,0.162,0.429596
25,15,10,0.222,0.878,0.162,0.402649
25,15,11,0.222,0.878,0.162,0.104248
25,15,11,0.222,0.878,0.162,0.968933
25,15,12,0.222,0.878,0.162,0.185516
25,15,12,0.222,0.878,0.162,0.005219
25,15,12,0.222,0.878,0.162,0.834717
25,15,13,0.222,0.878,0.162,0.371399
25,15,14,0.222,0.878,0.162,0.563263
26,20,0,0.21,0.877,0.164,0.436523
26,20,1,0.21,0.877,0.164,0.571838
26,20,2,0.21,0.877,0.164,0.014771
26,20,2,0.21,0.877,0.164,0.183807
26,20,2,0.21,0.877,0.164,0.064117
26,20,3,0.21,0.877,0.164,0.896576
26,20,4,0.21,0.877,0.164,0.546814
26,20,5,0.21,0.877,0.164,0.831238
26,20,6,0.21,0.877,0.164,0.733978
26,20,7,0.21,0.877,0.164,0.863373
26,20,8,0.21,0.877,0.164,0.447815
26,20,9,0.21,0.877,0.164,0.099243
26,20,9,0.21,0.877,0.164,0.526947
26,20,9,0.21,0.877,0.164,0.361786
26,20,10,0.21,0.877,0.164,0.393066
26,20,11,0.21,0.877,0.164,0.795044
26,20,12,0.21,0.877,0.164,0.58606
26,20,13,0.21,0.877,0.164,0.788025
26,20,14,0.21,0.877,0.164,0.428711
26,20,15,0.21,0.877,0.164,0.908081
26,20,16,0.21,0.877,0.164,0.06424
26,20,16,0.21,0.877,0.164,0.107605
26,20,16,0.21,0.877,0.164,0.361298
26,20,17,0.21,0.877,0.164,0.424805
26,20,18,0.21,0.877,0.164,0.659485
26,20,19,0.21,0.877,0.164,0.566833
27,10,0,0.197,0.884,0.171,0.004822
27,10,0,0.197,0.884,0.171,0.057434
27,10,0,0.197,0.884,0.171,0.503571
27,10,1,0.197,0.884,0.171,0.582611
27,10,2,0.197,0.884,0.171,0.832916
27,10,3,0.197,0.884,0.171,0.613342
27,10,4,0.197,0.884,0.171,0.447906
27,10,5,0.197,0.884,0.171,0.038177
27,10,5,0.197,0.884,0.171,0.326233
27,10,5,0.197,0.884,0.171,0.32605
27,10,6,0.197,0.884,0.171,0.264465
27,10,7,0.197,0.884,0.171,0.290039
27,10,8,0.197,0.884,0.171,0.710876
27,10,9,0.197,0.884,0.171,0.461578
28,20,0,0.222,0.858,0.156,0.818604
28,20,1,0.222,0.858,0.156,0.200317
28,20,1,0.222,0.858,0.156,0.254028
28,20,1,0.222,0.858,0.156,0.750763
28,20,2,0.222,0.858,0.156,0.753021
28,20,3,0.222,0.858,0.156,0.607635
28,20,4,0.222,0.858,0.156,0.910614
28,20,5,0.222,0.858,0.156,0.888092
28,20,6,0.222,0.858,0.156,0.853241
28,20,7,0.222,0.858,0.156,0.948517
28,20,8,0.222,0.858,0.156,0.902344
28,20,9,0.222,0.858,0.156,0.943268
28,20,10,0.222,0.858,0.156,0.954437
28,20,11,0.222,0.858,0.156,0.417389
28,20,12,0.222,0.858,0.156,0.296448
28,20,13,0.222,0.858,0.156,0.341827
28,20,14,0.222,0.858,0.156,0.561554
28,20,15,0.222,0.858,0.156,0.358704
28,20,16,0.222,0.858,0.156,0.780487
28,20,17,0.222,0.858,0.156,0.032227
28,20,17,0.222,0.858,0.156,0.3974
28,20,17,0.222,0.858,0.156,0.453247
28,20,18,0.222,0.858,0.156,0.163177
28,20,18,0.222,0.858,0.156,0.276459
28,20,18,0.222,0.858,0.156,0.146667
28,20,18,0.222,0.858,0.156,0.501282
28,20,19,0.222,0.858,0.156,0.674652
29,20,0,0.225,0.848,0.187,0.004547
29,20,0,0.225,0.848,0.187,0.814209
29,20,0,0.225,0.848,0.187,0.236816
29,20,1,0.225,0.848,0.187,0.727936
29,20,2,0.225,0.848,0.187,0.06543
29,20,2,0.225,0.848,0.187,0.838531
29,20,2,0.225,0.848,0.187,0.681366
29,20,3,0.225,0.848,0.187,0.493164
29,20,4,0.225,0.848,0.187,0.187439
29,20,4,0.225,0.848,0.187,0.309448
29,20,4,0.225,0.848,0.187,0.522919
29,20,5,0.225,0.848,0.187,0.19696
29,20,5,0.225,0.848,0.187,0.968842
29,20,6,0.225,0.848,0.187,0.840851
29,20,7,0.225,0.848,0.187,0.802612
29,20,8,0.225,0.848,0.187,0.535461
29,20,9,0.225,0.848,0.187,0.04007
29,20,9,0.225,0.848,0.187,0.348785
29,20,9,0.225,0.848,0.187,0.767029
29,20,10,0.225,0.848,0.187,0.410339
29,20,11,0.225,0.848,0.187,0.181366
29,20,11,0.225,0.848,0.187,0.054718
29,20,11,0.225,0.848,0.187,0.268097
29,20,12,0.225,0.848,0.187,0.390045
29,20,13,0.225,0.848,0.187,0.364075
29,20,14,0.225,0.848,0.187,0.906982
29,20,15,0.225,0.848,0.187,0.227814
29,20,16,0.225,0.848,0.187,0.887329
29,20,17,0.225,0.848,0.187,0.751495
29,20,18,0.225,0.848,0.187,0.263092
29,20,19,0.225,0.848,0.187,0.196075
29,20,19,0.225,0.848,0.187,0.021118
29,20,19,0.225,0.848,0.187,0.069
29,20,19,0.225,0.848,0.187,0.186707
30,13,0,0.214,0.883,0.167,0.769897
30,13,1,0.214,0.883,0.167,0.329315
30,13,2,0.214,0.883,0.167,0.079956
30,13,2,0.214,0.883,0.167,0.506165
30,13,2,0.214,0.883,0.167,0.574219
30,13,3,0.214,0.883,0.167,0.830139
30,13,4,0.214,0.883,0.167,0.653076
30,13,5,0.214,0.883,0.167,0.700867
30,13,6,0.214,0.883,0.167,0.099823
30,13,6,0.214,0.883,0.167,0.35614
30,13,6,0.214,0.883,0.167,0.891235
30,13,7,0.214,0.883,0.167,0.963776
30,13,8,0.214,0.883,0.167,0.034241
30,13,8,0.214,0.883,0.167,0.463867
30,13,8,0.214,0.883,0.167,0.255035
30,13,9,0.214,0.883,0.167,0.90863
30,13,10,0.214,0.883,0.167,0.210449
30,13,10,0.214,0.883,0.167,0.565674
30,13,10,0.214,0.883,0.167,0.874237
30,13,11,0.214,0.883,0.167,0.67337
30,13,12,0.214,0.883,0.167,0.916504
31,10,0,0.21,0.878,0.158,0.379456
31,10,1,0.21,0.878,0.158,0.729797
31,10,2,0.21,0.878,0.158,0.813599
31,10,3,0.21,0.878,0.158,0.389191
31,10,4,0.21,0.878,0.158,0.891174
31,10,5,0.21,0.878,0.158,0.97113
31,10,6,0.21,0.878,0.158,0.08136
31,10,6,0.21,0.878,0.158,0.192078
31,10,6,0.21,0.878,0.158,0.975281
31,10,7,0.21,0.878,0.158,0.17514
31,10,7,0.21,0.878,0.158,0.139557
31,10,7,0.21,0.878,0.158,0.415833
31,10,8,0.21,0.878,0.158,0.843231
31,10,9,0.21,0.878,0.158,0.657379
32,15,0,0.224,0.892,0.171,0.531281
32,15,1,0.224,0.892,0.171,0.149078
32,15,1,0.224,0.892,0.171,0.914093
32,15,2,0.224,0.892,0.171,0.955017
32,15,3,0.224,0.892,0.171,0.652069
32,15,4,0.224,0.892,0.171,0.675568
32,15,5,0.224,0.892,0.171,0.797455
32,15,6,0.224,0.892,0.171,0.531281
32,15,7,0.224,0.892,0.171,0.419312
32,15,8,0.224,0.892,0.171,0.644745
32,15,9,0.224,0.892,0.171,0.982635
32,15,10,0.224,0.892,0.171,0.82547
32,15,11,0.224,0.892,0.171,0.669739
32,15,12,0.224,0.892,0.171,0.442963
32,15,13,0.224,0.892,0.171,0.78952
32,15,14,0.224,0.892,0.171,0.936768
33,22,0,0.215,0.885,0.181,0.653412
33,22,1,0.215,0.885,0.181,0.108337
33,22,1,0.215,0.885,0.181,0.885376
33,22,2,0.215,0.885,0.181,0.826874
33,22,3,0.215,0.885,0.181,0.654297
33,22,4,0.215,0.885,0.181,0.220001
33,22,5,0.215,0.885,0.181,0.01178
33,22,5,0.215,0.885,0.181,0.231812
33,22,5,0.215,0.885,0.181,0.670868
33,22,6,0.215,0.885,0.181,0.609772
33,22,7,0.215,0.885,0.181,0.680359
33,22,8,0.215,0.885,0.181,0.323517
33,22,9,0.215,0.885,0.181,0.260193
33,22,10,0.215,0.885,0.181,0.719116
33,22,11,0.215,0.885,0.181,0.055664
33,22,11,0.215,0.885,0.181,0.570251
33,22,11,0.215,0.885,0.181,0.258331
33,22,12,0.215,0.885,0.181,0.732239
33,22,13,0.215,0.885,0.181,0.712799
33,22,14,0.215,0.885,0.181,0.775726
33,22,15,0.215,0.885,0.181,0.238861
33,22,16,0.215,0.885,0.181,0.353333
33,22,17,0.215,0.885,0.181,0.31369
33,22,18,0.215,0.885,0.181,0.062866
33,22,18,0.215,0.885,0.181,0.478394
33,22,18,0.215,0.885,0.181,0.442627
33,22,19,0.215,0.885,0.181,0.128326
33,22,19,0.215,0.885,0.181,0.333008
33,22,19,0.215,0.885,0.181,0.389435
33,22,20,0.215,0.885,0.181,0.422638
33,22,21,0.215,0.885,0.181,0.485931
34,3,0,0.204,0.891,0.151,0.865845
34,3,1,0.204,0.891,0.151,0.819672
34,3,2,0.204,0.891,0.151,0.7836
35,23,0,0.211,0.883,0.171,0.078888
35,23,0,0.211,0.883,0.171,0.469116
35,23,0,0.211,0.883,0.171,0.102875
35,23,0,0.211,0.883,0.171,0.897705
35,23,1,0.211,0.883,0.171,0.357513
35,23,2,0.211,0.883,0.171,0.149078
35,23,2,0.211,0.883,0.171,0.898102
35,23,3,0.211,0.883,0.171,0.444855
35,23,4,0.211,0.883,0.171,0.069885
35,23,4,0.211,0.883,0.171,0.418274
35,23,4,0.211,0.883,0.171,0.150574
35,23,4,0.211,0.883,0.171,0.490326
35,23,5,0.211,0.883,0.171,0.248077
35,23,6,0.211,0.883,0.171,0.55127
35,23,7,0.211,0.883,0.171,0.475647
35,23,8,0.211,0.883,0.171,0.72052
35,23,9,0.211,0.883,0.171,0.476685
35,23,10,0.211,0.883,0.171,0.519867
35,23,11,0.211,0.883,0.171,0.912201
35,23,12,0.211,0.883,0.171,0.066162
35,23,12,0.211,0.883,0.171,0.467224
35,23,12,0.211,0.883,0.171,0.439026
35,23,13,0.211,0.883,0.171,0.475891
35,23,14,0.211,0.883,0.171,0.055359
35,23,14,0.211,0.883,0.171,0.349243
35,23,14,0.211,0.883,0.171,0.363464
35,23,15,0.211,0.883,0.171,0.187286
35,23,15,0.211,0.883,0.171,0.72641
35,23,15,0.211,0.883,0.171,0.093567
35,23,15,0.211,0.883,0.171,0.601196
35,23,16,0.211,0.883,0.171,0.422058
35,23,17,0.211,0.883,0.171,0.336487
35,23,18,0.211,0.883,0.171,0.762238
35,23,19,0.211,0.883,0.171,0.098236
35,23,19,0.211,0.883,0.171,0.521118
35,23,19,0.211,0.883,0.171,0.619537
35,23,20,0.211,0.883,0.171,0.452789
35,23,21,0.211,0.883,0.171,0.236633
35,23,22,0.211,0.883,0.171,0.567627
36,19,0,0.226,0.864,0.15,0.122284
36,19,0,0.226,0.864,0.15,0.461273
36,19,0,0.226,0.864,0.15,0.300201
36,19,1,0.226,0.864,0.15,0.42804
36,19,2,0.226,0.864,0.15,0.443146
36,19,3,0.226,0.864,0.15,0.757599
36,19,4,0.226,0.864,0.15,0.465424
36,19,5,0.226,0.864,0.15,0.177155
36,19,5,0.226,0.864,0.15,0.00592
36,19,5,0.226,0.864,0.15,0.463501
36,19,6,0.226,0.864,0.15,0.012177
36,19,6,0.226,0.864,0.15,0.252716
36,19,6,0.226,0.864,0.15,0.009735
36,19,6,0.226,0.864,0.15,0.539032
36,19,7,0.226,0.864,0.15,0.377533
36,19,8,0.226,0.864,0.15,0.55835
36,19,9,0.226,0.864,0.15,0.174469
36,19,9,0.226,0.864,0.15,0.475983
36,19,9,0.226,0.864,0.15,0.879791
36,19,10,0.226,0.864,0.15,0.805267
36,19,11,0.226,0.864,0.15,0.294647
36,19,12,0.226,0.864,0.15,0.956909
36,19,13,0.226,0.864,0.15,0.821655
36,19,14,0.226,0.864,0.15,0.40686
36,19,15,0.226,0.864,0.15,0.555328
36,19,16,0.226,0.864,0.15,0.000031
36,19,16,0.226,0.864,0.15,0.014343
36,19,16,0.226,0.864,0.15,0.516571
36,19,17,0.226,0.864,0.15,0.989227
36,19,18,0.226,0.864,0.15,0.438721
37,9,0,0.204,0.862,0.175,0.472137
37,9,1,0.204,0.862,0.175,0.226746
37,9,2,0.204,0.862,0.175,0.612732
37,9,3,0.204,0.862,0.175,0.65744
37,9,4,0.204,0.862,0.175,0.424591
37,9,5,0.204,0.862,0.175,0.975861
37,9,6,0.204,0.862,0.175,0.407593
37,9,7,0.204,0.862,0.175,0.141388
37,9,7,0.204,0.862,0.175,0.113586
37,9,7,0.204,0.862,0.175,0.720917
37,9,8,0.204,0.862,0.175,0.0177
37,9,8,0.204,0.862,0.175,0.47641
37,9,8,0.204,0.862,0.175,0.071259
38,27,0,0.186,0.87,0.168,0.308899
38,27,1,0.186,0.87,0.168,0.039429
38,27,1,0.186,0.87,0.168,0.174927
38,27,1,0.186,0.87,0.168,0.288086
38,27,2,0.186,0.87,0.168,0.415436
