learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
6,19,3,0.22,0.863,0.181,0.980621
6,19,4,0.22,0.863,0.181,0.244049
6,19,5,0.22,0.863,0.181,0.50058
6,19,6,0.22,0.863,0.181,0.36203
6,19,7,0.22,0.863,0.181,0.31485
6,19,8,0.22,0.863,0.181,0.94043
6,19,9,0.22,0.863,0.181,0.452271
6,19,10,0.22,0.863,0.181,0.064941
6,19,10,0.22,0.863,0.181,0.694183
6,19,10,0.22,0.863,0.181,0.636627
6,19,11,0.22,0.863,0.181,0.990753
6,19,12,0.22,0.863,0.181,0.975403
6,19,13,0.22,0.863,0.181,0.685577
6,19,14,0.22,0.863,0.181,0.972168
6,19,15,0.22,0.863,0.181,0.090363
6,19,15,0.22,0.863,0.181,0.640991
6,19,15,0.22,0.863,0.181,0.790924
6,19,16,0.22,0.863,0.181,0.531097
6,19,17,0.22,0.863,0.181,0.62207
6,19,18,0.22,0.863,0.181,0.389099
7,8,0,0.209,0.866,0.153,0.52597
7,8,1,0.209,0.866,0.153,0.08313
7,8,1,0.209,0.866,0.153,0.908691
7,8,2,0.209,0.866,0.153,0.95047
7,8,3,0.209,0.866,0.153,0.402771
7,8,4,0.209,0.866,0.153,0.516113
7,8,5,0.209,0.866,0.153,0.311554
7,8,6,0.209,0.866,0.153,0.281921
7,8,7,0.209,0.866,0.153,0.09671
7,8,7,0.209,0.866,0.153,0.51358
7,8,7,0.209,0.866,0.153,0.73407
8,10,0,0.223,0.887,0.165,0.913666
8,10,1,0.223,0.887,0.165,0.571503
8,10,2,0.223,0.887,0.165,0.717377
8,10,3,0.223,0.887,0.165,0.490265
8,10,4,0.223,0.887,0.165,0.495422
8,10,5,0.223,0.887,0.165,0.796692
8,10,6,0.223,0.887,0.165,0.866272
8,10,7,0.223,0.887,0.165,0.367584
8,10,8,0.223,0.887,0.165,0.834778
8,10,9,0.223,0.887,0.165,0.533813
9,13,0,0.199,0.871,0.156,0.70047
9,13,1,0.199,0.871,0.156,0.518494
9,13,2,0.199,0.871,0.156,0.774475
9,13,3,0.199,0.871,0.156,0.154083
9,13,3,0.199,0.871,0.156,0.654572
9,13,3,0.199,0.871,0.156,0.32019
9,13,4,0.199,0.871,0.156,0.537689
9,13,5,0.199,0.871,0.156,0.554321
9,13,6,0.199,0.871,0.156,0.537598
9,13,7,0.199,0.871,0.156,0.135956
9,13,7,0.199,0.871,0.156,0.693146
9,13,7,0.199,0.871,0.156,0.333649
9,13,8,0.199,0.871,0.156,0.886444
9,13,9,0.199,0.871,0.156,0.35199
9,13,10,0.199,0.871,0.156,0.158264
9,13,10,0.199,0.871,0.156,0.983337
9,13,11,0.199,0.871,0.156,0.12851
9,13,11,0.199,0.871,0.156,0.337708
9,13,11,0.199,0.871,0.156,0.556427
9,13,12,0.199,0.871,0.156,0.267151
10,7,0,0.2,0.876,0.158,0.591797
10,7,1,0.2,0.876,0.158,0.959381
10,7,2,0.2,0.876,0.158,0.583252
10,7,3,0.2,0.876,0.158,0.643707
10,7,4,0.2,0.876,0.158,0.992096
10,7,5,0.2,0.876,0.158,0.983582
10,7,6,0.2,0.876,0.158,0.588135
11,2,0,0.194,0.867,0.189,0.681549
11,2,1,0.194,0.867,0.189,0.949097
12,19,0,0.221,0.877,0.142,0.548767
12,19,1,0.221,0.877,0.142,0.9729
12,19,2,0.221,0.877,0.142,0.907562
12,19,3,0.221,0.877,0.142,0.672699
12,19,4,0.221,0.877,0.142,0.895355
12,19,5,0.221,0.877,0.142,0.006622
12,19,5,0.221,0.877,0.142,0.660461
12,19,5,0.221,0.877,0.142,0.888336
12,19,6,0.221,0.877,0.142,0.855743
12,19,7,0.221,0.877,0.142,0.394714
12,19,8,0.221,0.877,0.142,0.104584
12,19,8,0.221,0.877,0.142,0.005951
12,19,8,0.221,0.877,0.142,0.496094
12,19,9,0.221,0.877,0.142,0.358398
12,19,10,0.221,0.877,0.142,0.415802
12,19,11,0.221,0.877,0.142,0.579773
12,19,12,0.221,0.877,0.142,0.183777
12,19,12,0.221,0.877,0.142,0.066803
12,19,12,0.221,0.877,0.142,0.30722
12,19,13,0.221,0.877,0.142,0.012238
12,19,13,0.221,0.877,0.142,0.127777
12,19,13,0.221,0.877,0.142,0.690216
12,19,14,0.221,0.877,0.142,0.990692
12,19,15,0.221,0.877,0.142,0.186768
12,19,15,0.221,0.877,0.142,0.748566
12,19,15,0.221,0.877,0.142,0.911865
12,19,16,0.221,0.877,0.142,0.694336
12,19,17,0.221,0.877,0.142,0.140106
12,19,17,0.221,0.877,0.142,0.028351
12,19,17,0.221,0.877,0.142,0.978973
12,19,18,0.221,0.877,0.142,0.635101
13,8,0,0.232,0.87,0.181,0.460297
13,8,1,0.232,0.87,0.181,0.165588
13,8,1,0.232,0.87,0.181,0.715454
13,8,1,0.232,0.87,0.181,0.530365
13,8,2,0.232,0.87,0.181,0.635132
13,8,3,0.232,0.87,0.181,0.14032
13,8,3,0.232,0.87,0.181,0.901031
13,8,4,0.232,0.87,0.181,0.578766
13,8,5,0.232,0.87,0.181,0.792419
13,8,6,0.232,0.87,0.181,0.098877
13,8,6,0.232,0.87,0.181,0.825439
13,8,6,0.232,0.87,0.181,0.644836
13,8,7,0.232,0.87,0.181,0.578796
14,7,0,0.219,0.871,0.161,0.658478
14,7,1,0.219,0.871,0.161,0.368713
14,7,2,0.219,0.871,0.161,0.202942
14,7,2,0.219,0.871,0.161,0.023071
14,7,2,0.219,0.871,0.161,0.014282
14,7,2,0.219,0.871,0.161,0.787903
14,7,3,0.219,0.871,0.161,0.23291
14,7,4,0.219,0.871,0.161,0.138947
14,7,4,0.219,0.871,0.161,0.517242
14,7,4,0.219,0.871,0.161,0.84491
14,7,5,0.219,0.871,0.161,0.611694
14,7,6,0.219,0.871,0.161,0.477234
15,15,0,0.218,0.879,0.17,0.088867
15,15,0,0.218,0.879,0.17,0.139557
15,15,0,0.218,0.879,0.17,0.220856
15,15,1,0.218,0.879,0.17,0.168121
15,15,1,0.218,0.879,0.17,0.495972
15,15,1,0.218,0.879,0.17,0.218079
15,15,2,0.218,0.879,0.17,0.371368
15,15,3,0.218,0.879,0.17,0.654083
15,15,4,0.218,0.879,0.17,0.461029
15,15,5,0.218,0.879,0.17,0.899689
15,15,6,0.218,0.879,0.17,0.874115
15,15,7,0.218,0.879,0.17,0.759735
15,15,8,0.218,0.879,0.17,0.723907
15,15,9,0.218,0.879,0.17,0.501617
15,15,10,0.218,0.879,0.17,0.183258
15,15,10,0.218,0.879,0.17,0.086914
15,15,10,0.218,0.879,0.17,0.422211
15,15,11,0.218,0.879,0.17,0.969696
15,15,12,0.218,0.879,0.17,0.245575
15,15,13,0.218,0.879,0.17,0.825806
15,15,14,0.218,0.879,0.17,0.989136
16,8,0,0.201,0.854,0.167,0.811066
16,8,1,0.201,0.854,0.167,0.653046
16,8,2,0.201,0.854,0.167,0.781006
16,8,3,0.201,0.854,0.167,0.180634
16,8,3,0.201,0.854,0.167,0.588226
16,8,3,0.201,0.854,0.167,0.978119
16,8,4,0.201,0.854,0.167,0.699921
16,8,5,0.201,0.854,0.167,0.737885
16,8,6,0.201,0.854,0.167,0.371277
16,8,7,0.201,0.854,0.167,0.897369
17,16,0,0.22,0.885,0.159,0.211853
17,16,0,0.22,0.885,0.159,0.813019
17,16,0,0.22,0.885,0.159,0.232941
17,16,1,0.22,0.885,0.159,0.889404
17,16,2,0.22,0.885,0.159,0.738647
17,16,3,0.22,0.885,0.159,0.715942
17,16,4,0.22,0.885,0.159,0.948425
17,16,5,0.22,0.885,0.159,0.195709
17,16,5,0.22,0.885,0.159,0.233124
17,16,5,0.22,0.885,0.159,0.764496
17,16,6,0.22,0.885,0.159,0.238647
17,16,7,0.22,0.885,0.159,0.440887
17,16,8,0.22,0.885,0.159,0.501617
17,16,9,0.22,0.885,0.159,0.165588
17,16,9,0.22,0.885,0.159,0.657074
17,16,9,0.22,0.885,0.159,0.435883
17,16,10,0.22,0.885,0.159,0.918152
17,16,11,0.22,0.885,0.159,0.127014
17,16,11,0.22,0.885,0.159,0.232147
17,16,11,0.22,0.885,0.159,0.260223
17,16,12,0.22,0.885,0.159,0.295929
17,16,13,0.22,0.885,0.159,0.521637
17,16,14,0.22,0.885,0.159,0.951904
17,16,15,0.22,0.885,0.159,0.394196
18,10,0,0.213,0.871,0.173,0.990601
18,10,1,0.213,0.871,0.173,0.630493
18,10,2,0.213,0.871,0.173,0.358582
18,10,3,0.213,0.871,0.173,0.998474
18,10,4,0.213,0.871,0.173,0.45166
18,10,5,0.213,0.871,0.173,0.717682
18,10,6,0.213,0.871,0.173,0.709015
18,10,7,0.213,0.871,0.173,0.76767
18,10,8,0.213,0.871,0.173,0.467926
18,10,9,0.213,0.871,0.173,0.567413
19,5,0,0.203,0.874,0.147,0.417572
19,5,1,0.203,0.874,0.147,0.52475
19,5,2,0.203,0.874,0.147,0.352753
19,5,3,0.203,0.874,0.147,0.565247
19,5,4,0.203,0.874,0.147,0.509827
20,16,0,0.203,0.875,0.159,0.18689
20,16,0,0.203,0.875,0.159,0.560944
20,16,0,0.203,0.875,0.159,0.871063
20,16,1,0.203,0.875,0.159,0.923645
20,16,2,0.203,0.875,0.159,0.716644
20,16,3,0.203,0.875,0.159,0.986389
20,16,4,0.203,0.875,0.159,0.201996
20,16,4,0.203,0.875,0.159,0.50531
20,16,4,0.203,0.875,0.159,0.83963
20,16,5,0.203,0.875,0.159,0.540405
20,16,6,0.203,0.875,0.159,0.92453
20,16,7,0.203,0.875,0.159,0.493866
20,16,8,0.203,0.875,0.159,0.66153
20,16,9,0.203,0.875,0.159,0.570618
20,16,10,0.203,0.875,0.159,0.981995
20,16,11,0.203,0.875,0.159,0.211975
20,16,12,0.203,0.875,0.159,0.231567
20,16,13,0.203,0.875,0.159,0.249573
20,16,14,0.203,0.875,0.159,0.779297
20,16,15,0.203,0.875,0.159,0.66394
21,6,0,0.224,0.868,0.161,0.679504
21,6,1,0.224,0.868,0.161,0.551636
21,6,2,0.224,0.868,0.161,0.44986
21,6,3,0.224,0.868,0.161,0.174042
21,6,3,0.224,0.868,0.161,0.699921
21,6,3,0.224,0.868,0.161,0.008728
21,6,3,0.224,0.868,0.161,0.029938
21,6,4,0.224,0.868,0.161,0.239166
21,6,5,0.224,0.868,0.161,0.139557
21,6,5,0.224,0.868,0.161,0.415466
21,6,5,0.224,0.868,0.161,0.391876
22,11,0,0.213,0.886,0.179,0.036163
22,11,0,0.213,0.886,0.179,0.266479
22,11,0,0.213,0.886,0.179,0.137238
22,11,0,0.213,0.886,0.179,0.043182
22,11,1,0.213,0.886,0.179,0.343414
22,11,2,0.213,0.886,0.179,0.138397
22,11,2,0.213,0.886,0.179,0.737549
22,11,2,0.213,0.886,0.179,0.324005
22,11,3,0.213,0.886,0.179,0.383789
22,11,4,0.213,0.886,0.179,0.987488
22,11,5,0.213,0.886,0.179,0.203003
22,11,5,0.213,0.886,0.179,0.168671
22,11,5,0.213,0.886,0.179,0.854858
22,11,6,0.213,0.886,0.179,0.605682
22,11,7,0.213,0.886,0.179,0.884888
22,11,8,0.213,0.886,0.179,0.150543
22,11,8,0.213,0.886,0.179,0.951813
22,11,9,0.213,0.886,0.179,0.723816
22,11,10,0.213,0.886,0.179,0.11554
22,11,10,0.213,0.886,0.179,0.61795
22,11,10,0.213,0.886,0.179,0.692841
23,1,0,0.201,0.886,0.163,0.71048
24,12,0,0.204,0.882,0.181,0.324707
24,12,1,0.204,0.882,0.181,0.84668
24,12,2,0.204,0.882,0.181,0.936371
24,12,3,0.204,0.882,0.181,0.021301
24,12,3,0.204,0.882,0.181,0.782745
24,12,3,0.204,0.882,0.181,0.450836
24,12,4,0.204,0.882,0.181,0.329315
24,12,5,0.204,0.882,0.181,0.490509
24,12,6,0.204,0.882,0.181,0.058563
24,12,6,0.204,0.882,0.181,0.13913
24,12,6,0.204,0.882,0.181,0.112427
24,12,6,0.204,0.882,0.181,0.259155
24,12,7,0.204,0.882,0.181,0.420624
24,12,8,0.204,0.882,0.181,0.66806
24,12,9,0.204,0.882,0.181,0.650818
24,12,10,0.204,0.882,0.181,0.502014
24,12,11,0.204,0.882,0.181,0.382782
25,15,0,0.222,0.878,0.162,0.424988
25,15,1,0.222,0.878,0.162,0.657013
25,15,2,0.222,0.878,0.162,0.145508
25,15,2,0.222,0.878,0.162,0.521484
25,15,2,0.222,0.878,0.162,0.476929
25,15,3,0.222,0.878,0.162,0.085052
25,15,3,0.222,0.878,0.162,0.323151
25,15,3,0.222,0.878,0.162,0.513062
25,15,4,0.222,0.878,0.162,0.132507
25,15,4,0.222,0.878,0.162,0.259674
25,15,4,0.222,0.878,0.162,0.548645
25,15,5,0.222,0.878,0.162,0.581543
25,15,6,0.222,0.878,0.162,0.31543
25,15,7,0.222,0.878,0.162,0.391876
25,15,8,0.222,0.878,0.162,0.139099
25,15,8,0.222,0.878,0.162,0.725159
25,15,8,0.222,0.878,0.162,0.644928
25,15,9,0.222,0.878,0.162,0.252808
25,15,10,0.222,0.878,0.162,0.899384
25,15,11,0.222,0.878,0.162,0.821503
25,15,12,0.222,0.878,0.162,0.085419
25,15,12,0.222,0.878,0.162,0.579468
25,15,12,0.222,0.878,0.162,0.329529
25,15,13,0.222,0.878,0.162,0.453003
25,15,14,0.222,0.878,0.162,0.504944
26,20,0,0.21,0.877,0.164,0.025635
26,20,0,0.21,0.877,0.164,0.254456
26,20,0,0.21,0.877,0.164,0.04184
26,20,0,0.21,0.877,0.164,0.049469
26,20,1,0.21,0.877,0.164,0.745026
26,20,2,0.21,0.877,0.164,0.961731
26,20,3,0.21,0.877,0.164,0.162628
26,20,3,0.21,0.877,0.164,0.264252
26,20,3,0.21,0.877,0.164,0.406769
26,20,4,0.21,0.877,0.164,0.079742
26,20,4,0.21,0.877,0.164,0.256165
26,20,4,0.21,0.877,0.164,0.040131
26,20,4,0.21,0.877,0.164,0.764374
26,20,5,0.21,0.877,0.164,0.629852
26,20,6,0.21,0.877,0.164,0.365173
26,20,7,0.21,0.877,0.164,0.192261
26,20,7,0.21,0.877,0.164,0.909393
26,20,8,0.21,0.877,0.164,0.667816
26,20,9,0.21,0.877,0.164,0.379791
26,20,10,0.21,0.877,0.164,0.195221
26,20,10,0.21,0.877,0.164,0.655792
26,20,10,0.21,0.877,0.164,0.345795
26,20,11,0.21,0.877,0.164,0.513245
26,20,12,0.21,0.877,0.164,0.085876
26,20,12,0.21,0.877,0.164,0.831238
26,20,12,0.21,0.877,0.164,0.83725
26,20,13,0.21,0.877,0.164,0.681122
26,20,14,0.21,0.877,0.164,0.728638
26,20,15,0.21,0.877,0.164,0.546844
26,20,16,0.21,0.877,0.164,0.895538
26,20,17,0.21,0.877,0.164,0.797699
26,20,18,0.21,0.877,0.164,0.454193
26,20,19,0.21,0.877,0.164,0.251129
27,10,0,0.197,0.884,0.171,0.764587
27,10,1,0.197,0.884,0.171,0.207581
27,10,2,0.197,0.884,0.171,0.917877
27,10,3,0.197,0.884,0.171,0.793518
27,10,4,0.197,0.884,0.171,0.337738
27,10,5,0.197,0.884,0.171,0.950317
27,10,6,0.197,0.884,0.171,0.358521
27,10,7,0.197,0.884,0.171,0.237976
27,10,8,0.197,0.884,0.171,0.209198
27,10,9,0.197,0.884,0.171,0.942566
28,20,0,0.222,0.858,0.156,0.884247
28,20,1,0.222,0.858,0.156,0.868225
28,20,2,0.222,0.858,0.156,0.189056
28,20,2,0.222,0.858,0.156,0.71051
28,20,2,0.222,0.858,0.156,0.307129
28,20,3,0.222,0.858,0.156,0.539551
28,20,4,0.222,0.858,0.156,0.804199
28,20,5,0.222,0.858,0.156,0.266754
28,20,6,0.222,0.858,0.156,0.827179
28,20,7,0.222,0.858,0.156,0.276093
28,20,8,0.222,0.858,0.156,0.735199
28,20,9,0.222,0.858,0.156,0.650421
28,20,10,0.222,0.858,0.156,0.163605
28,20,10,0.222,0.858,0.156,0.755402
28,20,10,0.222,0.858,0.156,0.356934
28,20,11,0.222,0.858,0.156,0.631287
28,20,12,0.222,0.858,0.156,0.248993
28,20,13,0.222,0.858,0.156,0.477112
28,20,14,0.222,0.858,0.156,0.305115
28,20,15,0.222,0.858,0.156,0.873779
28,20,16,0.222,0.858,0.156,0.298096
28,20,17,0.222,0.858,0.156,0.043793
28,20,17,0.222,0.858,0.156,0.596375
28,20,17,0.222,0.858,0.156,0.752838
28,20,18,0.222,0.858,0.156,0.918488
28,20,19,0.222,0.858,0.156,0.721069
29,20,0,0.225,0.848,0.187,0.037598
29,20,0,0.225,0.848,0.187,0.747375
29,20,0,0.225,0.848,0.187,0.692352
29,20,1,0.225,0.848,0.187,0.102753
29,20,1,0.225,0.848,0.187,0.710876
29,20,1,0.225,0.848,0.187,0.568207
29,20,2,0.225,0.848,0.187,0.361053
29,20,3,0.225,0.848,0.187,0.441132
29,20,4,0.225,0.848,0.187,0.24762
29,20,5,0.225,0.848,0.187,0.142822
29,20,5,0.225,0.848,0.187,0.510406
29,20,5,0.225,0.848,0.187,0.681427
29,20,6,0.225,0.848,0.187,0.409607
29,20,7,0.225,0.848,0.187,0.374542
29,20,8,0.225,0.848,0.187,0.947266
29,20,9,0.225,0.848,0.187,0.134155
29,20,9,0.225,0.848,0.187,0.309448
29,20,9,0.225,0.848,0.187,0.646606
29,20,10,0.225,0.848,0.187,0.41684
29,20,11,0.225,0.848,0.187,0.426453
29,20,12,0.225,0.848,0.187,0.267456
29,20,13,0.225,0.848,0.187,0.890533
29,20,14,0.225,0.848,0.187,0.050934
29,20,14,0.225,0.848,0.187,0.691498
29,20,14,0.225,0.848,0.187,0.761139
29,20,15,0.225,0.848,0.187,0.248322
29,20,16,0.225,0.848,0.187,0.011566
29,20,16,0.225,0.848,0.187,0.865723
29,20,17,0.225,0.848,0.187,0.074432
29,20,17,0.225,0.848,0.187,0.66452
29,20,17,0.225,0.848,0.187,0.019318
29,20,17,0.225,0.848,0.187,0.746307
29,20,18,0.225,0.848,0.187,0.333618
29,20,19,0.225,0.848,0.187,0.881409
30,13,0,0.214,0.883,0.167,0.801849
30,13,1,0.214,0.883,0.167,0.135345
30,13,1,0.214,0.883,0.167,0.816589
30,13,1,0.214,0.883,0.167,0.668518
30,13,2,0.214,0.883,0.167,0.494141
30,13,3,0.214,0.883,0.167,0.989746
30,13,4,0.214,0.883,0.167,0.494812
30,13,5,0.214,0.883,0.167,0.787048
30,13,6,0.214,0.883,0.167,0.57486
30,13,7,0.214,0.883,0.167,0.834045
30,13,8,0.214,0.883,0.167,0.899841
30,13,9,0.214,0.883,0.167,0.555237
30,13,10,0.214,0.883,0.167,0.184235
30,13,10,0.214,0.883,0.167,0.194275
30,13,10,0.214,0.883,0.167,0.498566
30,13,11,0.214,0.883,0.167,0.670288
30,13,12,0.214,0.883,0.167,0.903259
31,10,0,0.21,0.878,0.158,0.142059
31,10,0,0.21,0.878,0.158,0.591766
31,10,0,0.21,0.878,0.158,0.543549
31,10,1,0.21,0.878,0.158,0.719147
31,10,2,0.21,0.878,0.158,0.097687
31,10,2,0.21,0.878,0.158,0.543396
31,10,2,0.21,0.878,0.158,0.453979
31,10,3,0.21,0.878,0.158,0.09671
31,10,3,0.21,0.878,0.158,0.485718
31,10,3,0.21,0.878,0.158,0.030457
31,10,3,0.21,0.878,0.158,0.895905
31,10,4,0.21,0.878,0.158,0.946442
31,10,5,0.21,0.878,0.158,0.475098
31,10,6,0.21,0.878,0.158,0.78717
31,10,7,0.21,0.878,0.158,0.582306
31,10,8,0.21,0.878,0.158,0.241791
31,10,9,0.21,0.878,0.158,0.120819
31,10,9,0.21,0.878,0.158,0.261353
31,10,9,0.21,0.878,0.158,0.24176
32,15,0,0.224,0.892,0.171,0.383606
32,15,1,0.224,0.892,0.171,0.495483
32,15,2,0.224,0.892,0.171,0.339142
32,15,3,0.224,0.892,0.171,0.813751
32,15,4,0.224,0.892,0.171,0.936157
32,15,5,0.224,0.892,0.171,0.851776
32,15,6,0.224,0.892,0.171,0.305206
32,15,7,0.224,0.892,0.171,0.757141
32,15,8,0.224,0.892,0.171,0.881958
32,15,9,0.224,0.892,0.171,0.252533
32,15,10,0.224,0.892,0.171,0.066223
32,15,10,0.224,0.892,0.171,0.023865
32,15,10,0.224,0.892,0.171,0.312714
32,15,11,0.224,0.892,0.171,0.216614
32,15,11,0.224,0.892,0.171,0.012665
32,15,11,0.224,0.892,0.171,0.251862
32,15,12,0.224,0.892,0.171,0.821106
32,15,13,0.224,0.892,0.171,0.546173
32,15,14,0.224,0.892,0.171,0.398254
33,22,0,0.215,0.885,0.181,0.611267
33,22,1,0.215,0.885,0.181,0.087006
33,22,1,0.215,0.885,0.181,0.026642
33,22,1,0.215,0.885,0.181,0.216644
33,22,2,0.215,0.885,0.181,0.937134
33,22,3,0.215,0.885,0.181,0.030792
33,22,3,0.215,0.885,0.181,0.78833
33,22,3,0.215,0.885,0.181,0.153717
33,22,3,0.215,0.885,0.181,0.384644
33,22,4,0.215,0.885,0.181,0.221588
33,22,5,0.215,0.885,0.181,0.588257
33,22,6,0.215,0.885,0.181,0.557159
33,22,7,0.215,0.885,0.181,0.839111
33,22,8,0.215,0.885,0.181,0.561188
33,22,9,0.215,0.885,0.181,0.945648
33,22,10,0.215,0.885,0.181,0.663116
33,22,11,0.215,0.885,0.181,0.172852
33,22,11,0.215,0.885,0.181,0.278717
33,22,11,0.215,0.885,0.181,0.182404
33,22,12,0.215,0.885,0.181,0.386993
33,22,13,0.215,0.885,0.181,0.677277
33,22,14,0.215,0.885,0.181,0.393524
33,22,15,0.215,0.885,0.181,0.362183
33,22,16,0.215,0.885,0.181,0.552887
33,22,17,0.215,0.885,0.181,0.08902
33,22,17,0.215,0.885,0.181,0.907898
33,22,18,0.215,0.885,0.181,0.632233
33,22,19,0.215,0.885,0.181,0.324829
33,22,20,0.215,0.885,0.181,0.561035
33,22,21,0.215,0.885,0.181,0.91391
34,3,0,0.204,0.891,0.151,0.523773
34,3,1,0.204,0.891,0.151,0.884216
34,3,2,0.204,0.891,0.151,0.131409
34,3,2,0.204,0.891,0.151,0.576813
34,3,2,0.204,0.891,0.151,0.397919
35,23,0,0.211,0.883,0.171,0.831909
35,23,1,0.211,0.883,0.171,0.35672
35,23,2,0.211,0.883,0.171,0.966217
35,23,3,0.211,0.883,0.171,0.526459
35,23,4,0.211,0.883,0.171,0.061584
35,23,4,0.211,0.883,0.171,0.835663
35,23,4,0.211,0.883,0.171,0.626648
35,23,5,0.211,0.883,0.171,0.702789
35,23,6,0.211,0.883,0.171,0.633514
35,23,7,0.211,0.883,0.171,0.745819
35,23,8,0.211,0.883,0.171,0.464539
35,23,9,0.211,0.883,0.171,0.028015
35,23,9,0.211,0.883,0.171,0.725006
35,23,9,0.211,0.883,0.171,0.22049
35,23,10,0.211,0.883,0.171,0.648834
35,23,11,0.211,0.883,0.171,0.165405
35,23,11,0.211,0.883,0.171,0.865082
35,23,11,0.211,0.883,0.171,0.242981
35,23,12,0.211,0.883,0.171,0.213135
35,23,13,0.211,0.883,0.171,0.742767
35,23,14,0.211,0.883,0.171,0.33194
35,23,15,0.211,0.883,0.171,0.148926
35,23,15,0.211,0.883,0.171,0.947357
35,23,16,0.211,0.883,0.171,0.41272
35,23,17,0.211,0.883,0.171,0.843964
35,23,18,0.211,0.883,0.171,0.131012
35,23,18,0.211,0.883,0.171,0.541901
35,23,18,0.211,0.883,0.171,0.657288
35,23,19,0.211,0.883,0.171,0.671387
35,23,20,0.211,0.883,0.171,0.566437
35,23,21,0.211,0.883,0.171,0.731567
35,23,22,0.211,0.883,0.171,0.792908
36,19,0,0.226,0.864,0.15,0.658234
36,19,1,0.226,0.864,0.15,0.234039
36,19,2,0.226,0.864,0.15,0.439758
36,19,3,0.226,0.864,0.15,0.60022
36,19,4,0.226,0.864,0.15,0.555969
36,19,5,0.226,0.864,0.15,0.626556
36,19,6,0.226,0.864,0.15,0.5065
36,19,7,0.226,0.864,0.15,0.875519
36,19,8,0.226,0.864,0.15,0.369415
36,19,9,0.226,0.864,0.15,0.656158
36,19,10,0.226,0.864,0.15,0.203888
36,19,10,0.226,0.864,0.15,0.63443
36,19,10,0.226,0.864,0.15,0.447418
36,19,11,0.226,0.864,0.15,0.576202
36,19,12,0.226,0.864,0.15,0.550507
36,19,13,0.226,0.864,0.15,0.524384
36,19,14,0.226,0.864,0.15,0.158783
36,19,14,0.226,0.864,0.15,0.812439
36,19,14,0.226,0.864,0.15,0.90921
36,19,15,0.226,0.864,0.15,0.802429
36,19,16,0.226,0.864,0.15,0.386322
36,19,17,0.226,0.864,0.15,0.818909
36,19,18,0.226,0.864,0.15,0.850952
