learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
8,10,8,0.223,0.887,0.165,0.843994
8,10,9,0.223,0.887,0.165,0.114746
8,10,9,0.223,0.887,0.165,0.965698
9,13,0,0.199,0.871,0.156,0.164246
9,13,0,0.199,0.871,0.156,0.140961
9,13,0,0.199,0.871,0.156,0.322906
9,13,1,0.199,0.871,0.156,0.074249
9,13,1,0.199,0.871,0.156,0.880035
9,13,2,0.199,0.871,0.156,0.080505
9,13,2,0.199,0.871,0.156,0.25061
9,13,2,0.199,0.871,0.156,0.062683
9,13,2,0.199,0.871,0.156,0.205322
9,13,3,0.199,0.871,0.156,0.055176
9,13,3,0.199,0.871,0.156,0.36264
9,13,3,0.199,0.871,0.156,0.022339
9,13,3,0.199,0.871,0.156,0.455322
9,13,4,0.199,0.871,0.156,0.03891
9,13,4,0.199,0.871,0.156,0.520325
9,13,4,0.199,0.871,0.156,0.215179
9,13,5,0.199,0.871,0.156,0.527893
9,13,6,0.199,0.871,0.156,0.415741
9,13,7,0.199,0.871,0.156,0.488312
9,13,8,0.199,0.871,0.156,0.167664
9,13,8,0.199,0.871,0.156,0.048828
9,13,8,0.199,0.871,0.156,0.906525
9,13,9,0.199,0.871,0.156,0.914978
9,13,10,0.199,0.871,0.156,0.608459
9,13,11,0.199,0.871,0.156,0.577789
9,13,12,0.199,0.871,0.156,0.765564
10,7,0,0.2,0.876,0.158,0.934967
10,7,1,0.2,0.876,0.158,0.100403
10,7,1,0.2,0.876,0.158,0.911835
10,7,2,0.2,0.876,0.158,0.814209
10,7,3,0.2,0.876,0.158,0.818085
10,7,4,0.2,0.876,0.158,0.298737
10,7,5,0.2,0.876,0.158,0.462891
10,7,6,0.2,0.876,0.158,0.83786
11,2,0,0.194,0.867,0.189,0.228699
11,2,1,0.194,0.867,0.189,0.160126
11,2,1,0.194,0.867,0.189,0.118134
11,2,1,0.194,0.867,0.189,0.829895
12,19,0,0.221,0.877,0.142,0.944244
12,19,1,0.221,0.877,0.142,0.427338
12,19,2,0.221,0.877,0.142,0.761017
12,19,3,0.221,0.877,0.142,0.667236
12,19,4,0.221,0.877,0.142,0.927856
12,19,5,0.221,0.877,0.142,0.392792
12,19,6,0.221,0.877,0.142,0.427124
12,19,7,0.221,0.877,0.142,0.489014
12,19,8,0.221,0.877,0.142,0.219757
12,19,8,0.221,0.877,0.142,0.506287
12,19,8,0.221,0.877,0.142,0.569489
12,19,9,0.221,0.877,0.142,0.971436
12,19,10,0.221,0.877,0.142,0.410919
12,19,11,0.221,0.877,0.142,0.276215
12,19,12,0.221,0.877,0.142,0.604065
12,19,13,0.221,0.877,0.142,0.965424
12,19,14,0.221,0.877,0.142,0.114532
12,19,14,0.221,0.877,0.142,0.856384
12,19,14,0.221,0.877,0.142,0.018951
12,19,14,0.221,0.877,0.142,0.067566
12,19,15,0.221,0.877,0.142,0.433136
12,19,16,0.221,0.877,0.142,0.589691
12,19,17,0.221,0.877,0.142,0.56958
12,19,18,0.221,0.877,0.142,0.32608
13,8,0,0.232,0.87,0.181,0.960907
13,8,1,0.232,0.87,0.181,0.331635
13,8,2,0.232,0.87,0.181,0.049988
13,8,2,0.232,0.87,0.181,0.604309
13,8,2,0.232,0.87,0.181,0.10495
13,8,2,0.232,0.87,0.181,0.046661
13,8,3,0.232,0.87,0.181,0.408081
13,8,4,0.232,0.87,0.181,0.157288
13,8,4,0.232,0.87,0.181,0.515533
13,8,4,0.232,0.87,0.181,0.666199
13,8,5,0.232,0.87,0.181,0.689392
13,8,6,0.232,0.87,0.181,0.593842
13,8,7,0.232,0.87,0.181,0.912109
14,7,0,0.219,0.871,0.161,0.000732
14,7,0,0.219,0.871,0.161,0.734741
14,7,0,0.219,0.871,0.161,0.518951
14,7,1,0.219,0.871,0.161,0.886871
14,7,2,0.219,0.871,0.161,0.396332
14,7,3,0.219,0.871,0.161,0.067413
14,7,3,0.219,0.871,0.161,0.476715
14,7,3,0.219,0.871,0.161,0.179779
14,7,4,0.219,0.871,0.161,0.200195
14,7,4,0.219,0.871,0.161,0.209991
14,7,4,0.219,0.871,0.161,0.475922
14,7,5,0.219,0.871,0.161,0.068146
14,7,5,0.219,0.871,0.161,0.768738
14,7,5,0.219,0.871,0.161,0.331573
14,7,6,0.219,0.871,0.161,0.793793
15,15,0,0.218,0.879,0.17,0.143616
15,15,0,0.218,0.879,0.17,0.475311
15,15,0,0.218,0.879,0.17,0.70694
15,15,1,0.218,0.879,0.17,0.742157
15,15,2,0.218,0.879,0.17,0.047272
15,15,2,0.218,0.879,0.17,0.637207
15,15,2,0.218,0.879,0.17,0.878021
15,15,3,0.218,0.879,0.17,0.841339
15,15,4,0.218,0.879,0.17,0.085083
15,15,4,0.218,0.879,0.17,0.187714
15,15,4,0.218,0.879,0.17,0.387604
15,15,5,0.218,0.879,0.17,0.939545
15,15,6,0.218,0.879,0.17,0.604034
15,15,7,0.218,0.879,0.17,0.443451
15,15,8,0.218,0.879,0.17,0.905548
15,15,9,0.218,0.879,0.17,0.586639
15,15,10,0.218,0.879,0.17,0.349976
15,15,11,0.218,0.879,0.17,0.680695
15,15,12,0.218,0.879,0.17,0.758331
15,15,13,0.218,0.879,0.17,0.66745
15,15,14,0.218,0.879,0.17,0.458313
16,8,0,0.201,0.854,0.167,0.297333
16,8,1,0.201,0.854,0.167,0.603363
16,8,2,0.201,0.854,0.167,0.690063
16,8,3,0.201,0.854,0.167,0.645996
16,8,4,0.201,0.854,0.167,0.732208
16,8,5,0.201,0.854,0.167,0.362213
16,8,6,0.201,0.854,0.167,0.016449
16,8,6,0.201,0.854,0.167,0.91391
16,8,7,0.201,0.854,0.167,0.221344
17,16,0,0.22,0.885,0.159,0.579041
17,16,1,0.22,0.885,0.159,0.424591
17,16,2,0.22,0.885,0.159,0.514709
17,16,3,0.22,0.885,0.159,0.424866
17,16,4,0.22,0.885,0.159,0.558838
17,16,5,0.22,0.885,0.159,0.000061
17,16,5,0.22,0.885,0.159,0.32959
17,16,5,0.22,0.885,0.159,0.910706
17,16,6,0.22,0.885,0.159,0.267548
17,16,7,0.22,0.885,0.159,0.138855
17,16,7,0.22,0.885,0.159,0.360565
17,16,7,0.22,0.885,0.159,0.323578
17,16,8,0.22,0.885,0.159,0.856079
17,16,9,0.22,0.885,0.159,0.775146
17,16,10,0.22,0.885,0.159,0.913116
17,16,11,0.22,0.885,0.159,0.559784
17,16,12,0.22,0.885,0.159,0.055511
17,16,12,0.22,0.885,0.159,0.782623
17,16,12,0.22,0.885,0.159,0.81839
17,16,13,0.22,0.885,0.159,0.558624
17,16,14,0.22,0.885,0.159,0.060242
17,16,14,0.22,0.885,0.159,0.550476
17,16,14,0.22,0.885,0.159,0.25296
17,16,15,0.22,0.885,0.159,0.211792
17,16,15,0.22,0.885,0.159,0.677612
17,16,15,0.22,0.885,0.159,0.279144
18,10,0,0.213,0.871,0.173,0.426758
18,10,1,0.213,0.871,0.173,0.970032
18,10,2,0.213,0.871,0.173,0.877106
18,10,3,0.213,0.871,0.173,0.579407
18,10,4,0.213,0.871,0.173,0.872833
18,10,5,0.213,0.871,0.173,0.756104
18,10,6,0.213,0.871,0.173,0.805969
18,10,7,0.213,0.871,0.173,0.820648
18,10,8,0.213,0.871,0.173,0.908966
18,10,9,0.213,0.871,0.173,0.290344
19,5,0,0.203,0.874,0.147,0.150238
19,5,0,0.203,0.874,0.147,0.931793
19,5,1,0.203,0.874,0.147,0.783844
19,5,2,0.203,0.874,0.147,0.004974
19,5,2,0.203,0.874,0.147,0.0466
19,5,2,0.203,0.874,0.147,0.223938
19,5,3,0.203,0.874,0.147,0.797119
19,5,4,0.203,0.874,0.147,0.088013
19,5,4,0.203,0.874,0.147,0.918274
20,16,0,0.203,0.875,0.159,0.82785
20,16,1,0.203,0.875,0.159,0.963135
20,16,2,0.203,0.875,0.159,0.752075
20,16,3,0.203,0.875,0.159,0.926483
20,16,4,0.203,0.875,0.159,0.439362
20,16,5,0.203,0.875,0.159,0.340393
20,16,6,0.203,0.875,0.159,0.10788
20,16,6,0.203,0.875,0.159,0.970642
20,16,7,0.203,0.875,0.159,0.305542
20,16,8,0.203,0.875,0.159,0.72879
20,16,9,0.203,0.875,0.159,0.667297
20,16,10,0.203,0.875,0.159,0.213837
20,16,11,0.203,0.875,0.159,0.254211
20,16,12,0.203,0.875,0.159,0.735077
20,16,13,0.203,0.875,0.159,0.115356
20,16,13,0.203,0.875,0.159,0.765381
20,16,13,0.203,0.875,0.159,0.710815
20,16,14,0.203,0.875,0.159,0.4422
20,16,15,0.203,0.875,0.159,0.59433
21,6,0,0.224,0.868,0.161,0.358856
21,6,1,0.224,0.868,0.161,0.466095
21,6,2,0.224,0.868,0.161,0.55307
21,6,3,0.224,0.868,0.161,0.926605
21,6,4,0.224,0.868,0.161,0.640717
21,6,5,0.224,0.868,0.161,0.984192
22,11,0,0.213,0.886,0.179,0.231415
22,11,1,0.213,0.886,0.179,0.325928
22,11,2,0.213,0.886,0.179,0.648132
22,11,3,0.213,0.886,0.179,0.627625
22,11,4,0.213,0.886,0.179,0.751495
22,11,5,0.213,0.886,0.179,0.144623
22,11,5,0.213,0.886,0.179,0.666321
22,11,5,0.213,0.886,0.179,0.781433
22,11,6,0.213,0.886,0.179,0.014954
22,11,6,0.213,0.886,0.179,0.66098
22,11,6,0.213,0.886,0.179,0.094208
22,11,6,0.213,0.886,0.179,0.00174
22,11,7,0.213,0.886,0.179,0.319946
22,11,8,0.213,0.886,0.179,0.035004
22,11,8,0.213,0.886,0.179,0.815155
22,11,8,0.213,0.886,0.179,0.825043
22,11,9,0.213,0.886,0.179,0.536469
22,11,10,0.213,0.886,0.179,0.573029
23,1,0,0.201,0.886,0.163,0.069427
23,1,0,0.201,0.886,0.163,0.647766
23,1,0,0.201,0.886,0.163,0.512695
24,12,0,0.204,0.882,0.181,0.849335
24,12,1,0.204,0.882,0.181,0.158142
24,12,1,0.204,0.882,0.181,0.502197
24,12,1,0.204,0.882,0.181,0.839294
24,12,2,0.204,0.882,0.181,0.077576
24,12,2,0.204,0.882,0.181,0.858398
24,12,2,0.204,0.882,0.181,0.563416
24,12,3,0.204,0.882,0.181,0.137238
24,12,3,0.204,0.882,0.181,0.653503
24,12,3,0.204,0.882,0.181,0.514526
24,12,4,0.204,0.882,0.181,0.264099
24,12,5,0.204,0.882,0.181,0.868774
24,12,6,0.204,0.882,0.181,0.697845
24,12,7,0.204,0.882,0.181,0.639801
24,12,8,0.204,0.882,0.181,0.323975
24,12,9,0.204,0.882,0.181,0.593262
24,12,10,0.204,0.882,0.181,0.013916
24,12,10,0.204,0.882,0.181,0.808411
24,12,10,0.204,0.882,0.181,0.683105
24,12,11,0.204,0.882,0.181,0.443909
25,15,0,0.222,0.878,0.162,0.625366
25,15,1,0.222,0.878,0.162,0.725403
25,15,2,0.222,0.878,0.162,0.280243
25,15,3,0.222,0.878,0.162,0.759155
25,15,4,0.222,0.878,0.162,0.823029
25,15,5,0.222,0.878,0.162,0.588196
25,15,6,0.222,0.878,0.162,0.846405
25,15,7,0.222,0.878,0.162,0.753998
25,15,8,0.222,0.878,0.162,0.695801
25,15,9,0.222,0.878,0.162,0.302765
25,15,10,0.222,0.878,0.162,0.415375
25,15,11,0.222,0.878,0.162,0.241089
25,15,12,0.222,0.878,0.162,0.569
25,15,13,0.222,0.878,0.162,0.700867
25,15,14,0.222,0.878,0.162,0.037415
25,15,14,0.222,0.878,0.162,0.842346
25,15,14,0.222,0.878,0.162,0.190552
26,20,0,0.21,0.877,0.164,0.217407
26,20,1,0.21,0.877,0.164,0.87973
26,20,2,0.21,0.877,0.164,0.387451
26,20,3,0.21,0.877,0.164,0.647827
26,20,4,0.21,0.877,0.164,0.886475
26,20,5,0.21,0.877,0.164,0.133881
26,20,5,0.21,0.877,0.164,0.728943
26,20,5,0.21,0.877,0.164,0.17926
26,20,6,0.21,0.877,0.164,0.430756
26,20,7,0.21,0.877,0.164,0.64212
26,20,8,0.21,0.877,0.164,0.406738
26,20,9,0.21,0.877,0.164,0.268982
26,20,10,0.21,0.877,0.164,0.191925
26,20,10,0.21,0.877,0.164,0.547882
26,20,10,0.21,0.877,0.164,0.780884
26,20,11,0.21,0.877,0.164,0.260101
26,20,12,0.21,0.877,0.164,0.896118
26,20,13,0.21,0.877,0.164,0.179535
26,20,13,0.21,0.877,0.164,0.961151
26,20,14,0.21,0.877,0.164,0.724091
26,20,15,0.21,0.877,0.164,0.190216
26,20,15,0.21,0.877,0.164,0.323853
26,20,15,0.21,0.877,0.164,0.227112
26,20,16,0.21,0.877,0.164,0.784576
26,20,17,0.21,0.877,0.164,0.152252
26,20,17,0.21,0.877,0.164,0.816284
26,20,17,0.21,0.877,0.164,0.30011
26,20,18,0.21,0.877,0.164,0.515472
26,20,19,0.21,0.877,0.164,0.868561
27,10,0,0.197,0.884,0.171,0.896606
27,10,1,0.197,0.884,0.171,0.556976
27,10,2,0.197,0.884,0.171,0.306396
27,10,3,0.197,0.884,0.171,0.093353
27,10,3,0.197,0.884,0.171,0.614319
27,10,3,0.197,0.884,0.171,0.302765
27,10,4,0.197,0.884,0.171,0.534424
27,10,5,0.197,0.884,0.171,0.060883
27,10,5,0.197,0.884,0.171,0.752258
27,10,5,0.197,0.884,0.171,0.050415
27,10,5,0.197,0.884,0.171,0.915161
27,10,6,0.197,0.884,0.171,0.854736
27,10,7,0.197,0.884,0.171,0.845154
27,10,8,0.197,0.884,0.171,0.718353
27,10,9,0.197,0.884,0.171,0.471619
28,20,0,0.222,0.858,0.156,0.338806
28,20,1,0.222,0.858,0.156,0.536133
28,20,2,0.222,0.858,0.156,0.797791
28,20,3,0.222,0.858,0.156,0.27774
28,20,4,0.222,0.858,0.156,0.993927
28,20,5,0.222,0.858,0.156,0.325073
28,20,6,0.222,0.858,0.156,0.943665
28,20,7,0.222,0.858,0.156,0.043671
28,20,7,0.222,0.858,0.156,0.673279
28,20,7,0.222,0.858,0.156,0.801544
28,20,8,0.222,0.858,0.156,0.381226
28,20,9,0.222,0.858,0.156,0.440552
28,20,10,0.222,0.858,0.156,0.668182
28,20,11,0.222,0.858,0.156,0.046814
28,20,11,0.222,0.858,0.156,0.06192
28,20,11,0.222,0.858,0.156,0.607574
28,20,12,0.222,0.858,0.156,0.554993
28,20,13,0.222,0.858,0.156,0.97934
28,20,14,0.222,0.858,0.156,0.83194
28,20,15,0.222,0.858,0.156,0.224182
28,20,16,0.222,0.858,0.156,0.925964
28,20,17,0.222,0.858,0.156,0.708771
28,20,18,0.222,0.858,0.156,0.148804
28,20,18,0.222,0.858,0.156,0.60321
28,20,18,0.222,0.858,0.156,0.102051
28,20,18,0.222,0.858,0.156,0.633698
28,20,19,0.222,0.858,0.156,0.947754
29,20,0,0.225,0.848,0.187,0.143311
29,20,0,0.225,0.848,0.187,0.517181
29,20,0,0.225,0.848,0.187,0.927063
29,20,1,0.225,0.848,0.187,0.947662
29,20,2,0.225,0.848,0.187,0.769989
29,20,3,0.225,0.848,0.187,0.957886
29,20,4,0.225,0.848,0.187,0.120087
29,20,4,0.225,0.848,0.187,0.024872
29,20,4,0.225,0.848,0.187,0.44635
29,20,5,0.225,0.848,0.187,0.557739
29,20,6,0.225,0.848,0.187,0.056274
29,20,6,0.225,0.848,0.187,0.376862
29,20,6,0.225,0.848,0.187,0.680542
29,20,7,0.225,0.848,0.187,0.356079
29,20,8,0.225,0.848,0.187,0.907104
29,20,9,0.225,0.848,0.187,0.211151
29,20,9,0.225,0.848,0.187,0.93631
29,20,10,0.225,0.848,0.187,0.228638
29,20,11,0.225,0.848,0.187,0.353882
29,20,12,0.225,0.848,0.187,0.727081
29,20,13,0.225,0.848,0.187,0.656616
29,20,14,0.225,0.848,0.187,0.338959
29,20,15,0.225,0.848,0.187,0.288544
29,20,16,0.225,0.848,0.187,0.784088
29,20,17,0.225,0.848,0.187,0.536011
29,20,18,0.225,0.848,0.187,0.737671
29,20,19,0.225,0.848,0.187,0.263794
30,13,0,0.214,0.883,0.167,0.902771
30,13,1,0.214,0.883,0.167,0.923553
30,13,2,0.214,0.883,0.167,0.766144
30,13,3,0.214,0.883,0.167,0.823639
30,13,4,0.214,0.883,0.167,0.278931
30,13,5,0.214,0.883,0.167,0.58606
30,13,6,0.214,0.883,0.167,0.59259
30,13,7,0.214,0.883,0.167,0.948395
30,13,8,0.214,0.883,0.167,0.515656
30,13,9,0.214,0.883,0.167,0.529541
30,13,10,0.214,0.883,0.167,0.840485
30,13,11,0.214,0.883,0.167,0.649719
30,13,12,0.214,0.883,0.167,0.906006
31,10,0,0.21,0.878,0.158,0.735931
31,10,1,0.21,0.878,0.158,0.057251
31,10,1,0.21,0.878,0.158,0.414825
31,10,1,0.21,0.878,0.158,0.630524
31,10,2,0.21,0.878,0.158,0.71405
31,10,3,0.21,0.878,0.158,0.692871
31,10,4,0.21,0.878,0.158,0.8255
31,10,5,0.21,0.878,0.158,0.652313
31,10,6,0.21,0.878,0.158,0.444916
31,10,7,0.21,0.878,0.158,0.918091
31,10,8,0.21,0.878,0.158,0.029572
31,10,8,0.21,0.878,0.158,0.753784
31,10,8,0.21,0.878,0.158,0.706116
31,10,9,0.21,0.878,0.158,0.10849
31,10,9,0.21,0.878,0.158,0.862
31,10,9,0.21,0.878,0.158,0.961975
32,15,0,0.224,0.892,0.171,0.765594
32,15,1,0.224,0.892,0.171,0.211884
32,15,1,0.224,0.892,0.171,0.52832
32,15,1,0.224,0.892,0.171,0.347565
32,15,2,0.224,0.892,0.171,0.211426
32,15,2,0.224,0.892,0.171,0.546234
32,15,2,0.224,0.892,0.171,0.199432
32,15,3,0.224,0.892,0.171,0.329895
32,15,4,0.224,0.892,0.171,0.023346
32,15,4,0.224,0.892,0.171,0.054382
32,15,4,0.224,0.892,0.171,0.613495
32,15,5,0.224,0.892,0.171,0.264496
32,15,6,0.224,0.892,0.171,0.865417
32,15,7,0.224,0.892,0.171,0.153687
32,15,7,0.224,0.892,0.171,0.26651
32,15,7,0.224,0.892,0.171,0.221405
32,15,8,0.224,0.892,0.171,0.198364
32,15,8,0.224,0.892,0.171,0.90863
32,15,9,0.224,0.892,0.171,0.364227
32,15,10,0.224,0.892,0.171,0.485107
32,15,11,0.224,0.892,0.171,0.499542
32,15,12,0.224,0.892,0.171,0.557251
32,15,13,0.224,0.892,0.171,0.734741
32,15,14,0.224,0.892,0.171,0.67688
33,22,0,0.215,0.885,0.181,0.805389
33,22,1,0.215,0.885,0.181,0.905304
33,22,2,0.215,0.885,0.181,0.391541
33,22,3,0.215,0.885,0.181,0.76062
33,22,4,0.215,0.885,0.181,0.879272
33,22,5,0.215,0.885,0.181,0.189484
33,22,5,0.215,0.885,0.181,0.513245
33,22,5,0.215,0.885,0.181,0.54071
33,22,6,0.215,0.885,0.181,0.126068
33,22,6,0.215,0.885,0.181,0.447327
33,22,6,0.215,0.885,0.181,0.636749
33,22,7,0.215,0.885,0.181,0.587372
33,22,8,0.215,0.885,0.181,0.628082
33,22,9,0.215,0.885,0.181,0.876617
33,22,10,0.215,0.885,0.181,0.25708
33,22,11,0.215,0.885,0.181,0.855377
33,22,12,0.215,0.885,0.181,0.199768
33,22,12,0.215,0.885,0.181,0.705475
33,22,12,0.215,0.885,0.181,0.090759
33,22,12,0.215,0.885,0.181,0.763855
33,22,13,0.215,0.885,0.181,0.785614
33,22,14,0.215,0.885,0.181,0.732513
33,22,15,0.215,0.885,0.181,0.053101
33,22,15,0.215,0.885,0.181,0.860901
33,22,15,0.215,0.885,0.181,0.809357
33,22,16,0.215,0.885,0.181,0.214813
33,22,16,0.215,0.885,0.181,0.904633
33,22,17,0.215,0.885,0.181,0.784515
33,22,18,0.215,0.885,0.181,0.536011
33,22,19,0.215,0.885,0.181,0.741516
33,22,20,0.215,0.885,0.181,0.655396
33,22,21,0.215,0.885,0.181,0.812744
34,3,0,0.204,0.891,0.151,0.813599
34,3,1,0.204,0.891,0.151,0.327057
34,3,2,0.204,0.891,0.151,0.296417
35,23,0,0.211,0.883,0.171,0.002533
35,23,0,0.211,0.883,0.171,0.95752
35,23,1,0.211,0.883,0.171,0.476898
35,23,2,0.211,0.883,0.171,0.61203
35,23,3,0.211,0.883,0.171,0.447662
35,23,4,0.211,0.883,0.171,0.166016
35,23,4,0.211,0.883,0.171,0.09668
35,23,4,0.211,0.883,0.171,0.106995
35,23,4,0.211,0.883,0.171,0.661896
35,23,5,0.211,0.883,0.171,0.231812
35,23,6,0.211,0.883,0.171,0.790131
35,23,7,0.211,0.883,0.171,0.459412
35,23,8,0.211,0.883,0.171,0.898651
35,23,9,0.211,0.883,0.171,0.315247
35,23,10,0.211,0.883,0.171,0.63559
35,23,11,0.211,0.883,0.171,0.867645
35,23,12,0.211,0.883,0.171,0.58136
35,23,13,0.211,0.883,0.171,0.800262
35,23,14,0.211,0.883,0.171,0.996185
35,23,15,0.211,0.883,0.171,0.116455
35,23,15,0.211,0.883,0.171,0.353394
35,23,15,0.211,0.883,0.171,0.051025
35,23,15,0.211,0.883,0.171,0.592194
35,23,16,0.211,0.883,0.171,0.510559
35,23,17,0.211,0.883,0.171,0.99826
35,23,18,0.211,0.883,0.171,0.490845
35,23,19,0.211,0.883,0.171,0.979553
35,23,20,0.211,0.883,0.171,0.423523
35,23,21,0.211,0.883,0.171,0.60083
35,23,22,0.211,0.883,0.171,0.279816
36,19,0,0.226,0.864,0.15,0.690155
36,19,1,0.226,0.864,0.15,0.501587
36,19,2,0.226,0.864,0.15,0.440155
36,19,3,0.226,0.864,0.15,0.830414
36,19,4,0.226,0.864,0.15,0.969269
36,19,5,0.226,0.864,0.15,0.153229
36,19,5,0.226,0.864,0.15,0.602203
36,19,5,0.226,0.864,0.15,0.926788
36,19,6,0.226,0.864,0.15,0.425842
36,19,7,0.226,0.864,0.15,0.475861
36,19,8,0.226,0.864,0.15,0.394409
36,19,9,0.226,0.864,0.15,0.217133
36,19,9,0.226,0.864,0.15,0.799194
36,19,9,0.226,0.864,0.15,0.627411
36,19,10,0.226,0.864,0.15,0.40976
36,19,11,0.226,0.864,0.15,0.198792
36,19,11,0.226,0.864,0.15,0.540436
36,19,11,0.226,0.864,0.15,0.583313
36,19,12,0.226,0.864,0.15,0.630829
36,19,13,0.226,0.864,0.15,0.558105
36,19,14,0.226,0.864,0.15,0.695404
36,19,15,0.226,0.864,0.15,0.19873
36,19,15,0.226,0.864,0.15,0.868622
36,19,16,0.226,0.864,0.15,0.77475
36,19,17,0.226,0.864,0.15,0.491821
36,19,18,0.226,0.864,0.15,0.844727
37,9,0,0.204,0.862,0.175,0.355133
37,9,1,0.204,0.862,0.175,0.607391
37,9,2,0.204,0.862,0.175,0.588318
37,9,3,0.204,0.862,0.175,0.0495
37,9,3,0.204,0.862,0.175,0.84256
